rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
6,"6-комн. апарт., 153 м², 1/16 этаж",,Бабушкинская,17 минут пешком,Москва,СВАО,р-н Бабушкинский,улица Коминтерна,14К2,20 000 000 ₽,https://www.cian.ru/sale/flat/286749069/,1986,153.0,-1,-1,1,16,Вторичка Апартаменты,-1,-1,"2,48 м",-1,y
6,Квартира вашей мечты!,"4-комн. кв., 76,4 м², 3/5 этаж",Семёновская,6 минут пешком,Москва,ВАО,р-н Преображенское,Малая Семеновская улица,15/17К6,19 000 000 ₽,https://www.cian.ru/sale/flat/285911523/,1924,76.0,59.0,5.0,3,5,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,"4-комн. кв., 103,4 м², 4/5 этаж",,Первомайская,13 минут пешком,Москва,ВАО,р-н Восточное Измайлово,Измайловский бульвар,60/10,29 950 000 ₽,https://www.cian.ru/sale/flat/288648912/,1957,103.0,65.0,8.0,4,5,Вторичка,Кирпичный,1 раздельный,"3,1 м",-1,y
6,Best соотношение цены и качества,"5-комн. кв., 108,7 м², 4/14 этаж",Электрозаводская,13 минут пешком,Москва,ЦАО,р-н Басманный,улица Госпитальный Вал,5К18,36 990 000 ₽,https://www.cian.ru/sale/flat/278460984/,1955,108.0,79.0,9.0,4,14,Вторичка,-1,2 раздельных,3 м,-1,y
6,"4-комн. кв., 94 м², 1/5 этаж",,Электрозаводская,11 минут на транспорте,Москва,ВАО,р-н Измайлово,50,,23 990 000 ₽,https://www.cian.ru/sale/flat/282787464/,1952,94.0,69.0,9.0,1,5,Вторичка,Кирпичный,1 раздельный,"3,1 м",-1,y
6,"4-комн. кв., 93 м², 4/5 этаж",,Измайловская,10 минут пешком,Москва,ВАО,р-н Измайлово,Измайловская площадь,9К1,28 500 000 ₽,https://www.cian.ru/sale/flat/288662396/,1954,93.0,63.0,9.0,4,5,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
6,"6-комн. апарт., 135 м², 2/6 этаж",,Улица 1905 года,8 минут пешком,Москва,ЦАО,р-н Пресненский,улица Климашкина,22,29 800 000 ₽,https://www.cian.ru/sale/flat/287572594/,1928,135.0,104.0,9.0,2,6,Вторичка Апартаменты,Кирпичный,1 совмещенный,-1,-1,y
6,"4-комн. кв., 92 м², 3/10 этаж",,Преображенская площадь,6 минут пешком,Москва,ВАО,р-н Преображенское,Преображенская улица,5/7,26 500 000 ₽,https://www.cian.ru/sale/flat/288593960/,1938,92.0,63.0,9.0,3,10,Вторичка,Кирпичный,1 раздельный,"3,2 м",-1,y
6,"4-комн. кв., 100,5 м², 2/5 этаж",,Первомайская,14 минут пешком,Москва,ВАО,р-н Восточное Измайлово,Средняя Первомайская улица,50к2,19 800 000 ₽,https://www.cian.ru/sale/flat/285443293/,1958,100.0,72.0,10.0,2,5,Вторичка,Кирпичный,1 раздельный,"3,2 м",-1,y
6,"5-комн. кв., 153,2 м², 4/4 этаж",,Комсомольская,11 минут пешком,Москва,ЦАО,р-н Басманный,Новая Басманная улица,28С1,58 000 000 ₽,https://www.cian.ru/sale/flat/279177656/,1914,153.0,110.0,14.0,4,4,Вторичка,-1,1 раздельный,"3,8 м",-1,y
6,"4-комн. кв., 101 м², 3/20 этаж",,Соколиная гора,11 минут пешком,Москва,ВАО,р-н Соколиная гора,Вольная улица,28/4к3,24 200 000 ₽,https://www.cian.ru/sale/flat/286850046/,2020,101.0,-1,12.0,3,20,Вторичка,Панельный,2 совмещенных,"2,8 м",-1,y
6,"1-комн. кв., 48 м², 9/15 этаж",,Соколиная гора,16 минут пешком,Москва,ВАО,р-н Соколиная гора,проспект Буденного,26к2,14 700 000 ₽,https://www.cian.ru/sale/flat/276625259/,2010,48.0,20.0,15.0,9,15,Вторичка,Монолитный,1 совмещенный,-1,-1,y
6,"6-комн. кв., 333,7 м², 11/11 этаж",,Смоленская,14 минут пешком,Москва,ЦАО,р-н Хамовники,1-й Неопалимовский переулок,8,563 331 310 ₽,https://www.cian.ru/sale/flat/263642322/,2003,333.0,204.0,20.0,11,11,Вторичка Пентхаус,Блочный,4 раздельных,"3,4 м",-1,y
6,"6-комн. кв., 181 м², 3/6 этаж",,Бауманская,1 минута пешком,Москва,ЦАО,р-н Басманный,Бауманская улица,35/1,42 500 000 ₽,https://www.cian.ru/sale/flat/235120416/,1902,181.0,131.0,13.0,3,6,Вторичка,-1,2 раздельных,"3,5 м",-1,y
6,"5-комн. кв., 92,8 м², 4/5 этаж",,Сокольники,16 минут пешком,Москва,ВАО,р-н Сокольники,улица Матросская Тишина,23/7к1,25 000 000 ₽,https://www.cian.ru/sale/flat/283164909/,1928,92.0,65.0,10.0,4,5,Вторичка,Кирпичный,-1,"2,95 м",-1,y
6,"3-комн. кв., 100,8 м², 22/22 этаж",,Первомайская,4 минуты пешком,Москва,ВАО,р-н Измайлово,10-я Парковая улица,3,46 100 000 ₽,https://www.cian.ru/sale/flat/288051656/,2010,100.0,52.0,11.0,22,22,Вторичка,Монолитный,-1,-1,-1,y
6,Лучшая цена в районе!,"6-комн. кв., 156,6 м², 1/5 этаж",Волжская,15 минут пешком,Москва,ЮВАО,р-н Люблино,Кубанская улица,14С1,21 800 000 ₽,https://www.cian.ru/sale/flat/285144519/,1936,156.0,110.0,7.0,1,5,Вторичка,Кирпичный,2 раздельных,-1,-1,y
6,"6-комн. кв., 143,7 м², 11/12 этаж",,Авиамоторная,3 минуты пешком,Москва,ЮВАО,р-н Лефортово,шоссе Энтузиастов,26,32 600 000 ₽,https://www.cian.ru/sale/flat/288771413/,1958,143.0,110.0,9.0,11,12,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,"6-комн. кв., 250 м², 10/10 этаж",,Марьино,8 минут пешком,Москва,ЮВАО,р-н Марьино,Люблинская улица,179/1,50 000 000 ₽,https://www.cian.ru/sale/flat/288373949/,1998,250.0,116.0,18.0,10,10,Вторичка,Монолитный,3 совмещенных,3 м,-1,y
6,"6-комн. кв., 224 м², 6/6 этаж",,Авиамоторная,3 минуты пешком,Москва,ЮВАО,р-н Лефортово,2-я Кабельная улица,10,35 500 000 ₽,https://www.cian.ru/sale/flat/286431986/,1935,224.0,-1,-1,6,6,Вторичка,Кирпичный,3 совмещенных,-1,-1,y
6,"6-комн. кв., 225 м², 5/5 этаж",,Марьино,4 минуты пешком,Москва,ЮВАО,р-н Марьино,Новомарьинская улица,7К1,55 000 000 ₽,https://www.cian.ru/sale/flat/288900933/,1995,225.0,-1,24.0,5,5,Вторичка,Панельный,-1,"3,2 м",-1,y
6,"5-комн. кв., 99,4 м², 1/12 этаж",,Перерва,10 минут пешком,Москва,ЮВАО,р-н Марьино,улица Перерва,4,21 500 000 ₽,https://www.cian.ru/sale/flat/275299103/,1980,99.0,68.0,8.0,1,12,Вторичка,Панельный,2 раздельных,"2,64 м",-1,y
6,"6-комн. апарт., 153 м², 1/16 этаж",,Бабушкинская,17 минут пешком,Москва,СВАО,р-н Бабушкинский,улица Коминтерна,14К2,20 000 000 ₽,https://www.cian.ru/sale/flat/286749069/,1986,153.0,-1,-1,1,16,Вторичка Апартаменты,-1,-1,"2,48 м",-1,y
6,"5-комн. кв., 344,5 м², 21/21 этаж",,Электрозаводская,10 минут пешком,Москва,ВАО,р-н Сокольники,проезд Попов,1к2,113 685 000 ₽,https://www.cian.ru/sale/flat/279207545/,2006,344.0,-1,-1,21,21,Вторичка Пентхаус,Монолитный,1 раздельный,-1,-1,y
6,"4-комн. кв., 82 м², 3/15 этаж",,Окская,7 минут пешком,Москва,ЮВАО,р-н Рязанский,улица Михайлова,39,20 000 000 ₽,https://www.cian.ru/sale/flat/283873957/,1989,82.0,56.0,9.0,3,15,Вторичка,Кирпичный,1 раздельный,"2,7 м",-1,y
6,"6-комн. апарт., 135 м², 2/6 этаж",,Улица 1905 года,8 минут пешком,Москва,ЦАО,р-н Пресненский,улица Климашкина,22,29 800 000 ₽,https://www.cian.ru/sale/flat/287572594/,1928,135.0,104.0,9.0,2,6,Вторичка Апартаменты,Кирпичный,1 совмещенный,-1,-1,y
6,"4-комн. кв., 100,2 м², 5/7 этаж",,Кожуховская,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,6-я Кожуховская улица,24,22 500 000 ₽,https://www.cian.ru/sale/flat/284371670/,1956,100.0,67.0,8.0,5,7,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,"4-комн. кв., 87 м², 5/12 этаж",,Люблино,9 минут пешком,Москва,ЮВАО,р-н Люблино,Белореченская улица,23,16 300 000 ₽,https://www.cian.ru/sale/flat/257683831/,1981,87.0,61.0,7.0,5,12,Вторичка,Панельный,1 раздельный,-1,-1,y
6,"4-комн. кв., 65 м², 8/9 этаж",,Марьино,18 минут пешком,Москва,ЮВАО,р-н Марьино,Донецкая улица,13,14 500 000 ₽,https://www.cian.ru/sale/flat/285340464/,1979,65.0,50.0,7.0,8,9,Вторичка,-1,1 раздельный,"2,64 м",-1,y
6,"4-комн. кв., 75,6 м², 1/12 этаж",,Перерва,11 минут пешком,Москва,ЮВАО,р-н Марьино,улица Перерва,10,18 000 000 ₽,https://www.cian.ru/sale/flat/284958256/,1980,75.0,50.0,8.0,1,12,Вторичка,Панельный,1 раздельный,-1,-1,y
6,"4-комн. кв., 79 м², 2/14 этаж",,Курьяново,8 минут пешком,Москва,ЮВАО,р-н Марьино,Подольская улица,27К2,15 650 000 ₽,https://www.cian.ru/sale/flat/287089303/,1984,79.0,52.0,8.0,2,14,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
6,"4-комн. кв., 93,3 м², 6/12 этаж",,Авиамоторная,2 минуты пешком,Москва,ЮВАО,р-н Лефортово,шоссе Энтузиастов,15/16,21 000 000 ₽,https://www.cian.ru/sale/flat/276083484/,1957,93.0,65.0,-1,6,12,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,"3-комн. кв., 78 м², 1/14 этаж",,Марьино,12 минут пешком,Москва,ЮВАО,р-н Марьино,Батайский проезд,43,13 999 000 ₽,https://www.cian.ru/sale/flat/284111289/,1989,78.0,51.0,8.0,1,14,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
6,"4-комн. кв., 84,5 м², 7/12 этаж",,Домодедовская,5 минут на транспорте,Москва,ЮАО,р-н Орехово-Борисово Южное,Тамбовская улица,8К1,16 890 000 ₽,https://www.cian.ru/sale/flat/283767327/,1978,84.0,-1,6.0,7,12,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
6,"4-комн. кв., 112 м², 6/7 этаж",,Люблино,9 минут на транспорте,Москва,ЮВАО,р-н Южнопортовый,19К2,,29 999 999 ₽,https://www.cian.ru/sale/flat/287963648/,1956,112.0,72.0,8.0,6,7,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
6,"4-комн. кв., 114,3 м², 3/10 этаж",,Перово,20 минут пешком,Москва,ВАО,р-н Перово,шоссе Энтузиастов,76/1,24 000 000 ₽,https://www.cian.ru/sale/flat/284354499/,1958,114.0,-1,-1,3,10,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,"5-комн. апарт., 102 м², 1/12 этаж",,Кленовый бульвар,14 минут пешком,Москва,ЮАО,р-н Нагатинский затон,Затонная улица,4,17 900 000 ₽,https://www.cian.ru/sale/flat/287409574/,1978,102.0,-1,-1,1,12,Вторичка Апартаменты,Панельный,1 раздельный,"2,64 м",-1,y
6,"5-комн. кв., 151,8 м², 12/27 этаж",,Лермонтовский проспект,9 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Жулебинский бульвар,5,39 000 000 ₽,https://www.cian.ru/sale/flat/288716747/,1997,151.0,107.0,11.0,12,27,Вторичка,Монолитный,3 раздельных,3 м,-1,y
6,"6-комн. кв., 181 м², 3/6 этаж",,Бауманская,1 минута пешком,Москва,ЦАО,р-н Басманный,Бауманская улица,35/1,42 500 000 ₽,https://www.cian.ru/sale/flat/235120416/,1902,181.0,131.0,13.0,3,6,Вторичка,-1,2 раздельных,"3,5 м",-1,y
6,"4-комн. кв., 95,1 м², 6/9 этаж",,Авиамоторная,7 минут пешком,Москва,ЮВАО,р-н Лефортово,Авиамоторная улица,51,24 500 000 ₽,https://www.cian.ru/sale/flat/278582018/,1940,95.0,54.0,12.0,6,9,Вторичка,Кирпичный,1 раздельный,4 м,-1,y
6,"5-комн. кв., 146 м², 3/8 этаж",,Динамо,13 минут пешком,Москва,САО,р-н Беговой,Беговая улица,13,36 000 000 ₽,https://www.cian.ru/sale/flat/281210250/,1946,146.0,-1,13.0,3,8,Вторичка,Кирпичный,1 раздельный,-1,-1,y
6,Роскошный пентхаус на 1-й линии,"6-комн. кв., 184,5 м², 12/13 этаж",Технопарк,9 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,10к1,110 000 000 ₽,https://www.cian.ru/sale/flat/270284911/,2022,184.0,-1,-1,12,13,Вторичка Пентхаус,Монолитный,4 совмещенных,"5,65 м",-1,y
6,Уникальное предложнение,"6-комн. кв., 220,7 м², 2/5 этаж",Павелецкая,13 минут пешком,Москва,ЮАО,р-н Даниловский,Дербеневская улица,10,65 000 000 ₽,https://www.cian.ru/sale/flat/288820711/,1896,220.0,150.0,19.0,2,5,Вторичка,Кирпичный,2 раздельных,"3,2 м",-1,y
6,"6-комн. кв., 229,3 м², 17/17 этаж",,Шаболовская,12 минут пешком,Москва,ЮАО,р-н Донской,улица Орджоникидзе,1,230 000 000 ₽,https://www.cian.ru/sale/flat/251836064/,2017,229.0,143.0,13.0,17,17,Вторичка Пентхаус,Монолитный,4 раздельных,"3,6 м",-1,y
6,"6-комн. кв., 222 м², 1/3 этаж",,ЗИЛ,14 минут пешком,Москва,ЮАО,р-н Даниловский,улица Архитектора Щусева,2к4,130 000 000 ₽,https://www.cian.ru/sale/flat/280122787/,2019,222.0,96.0,37.0,1,3,Вторичка,Монолитный,3 совмещенных,"3,5 м",-1,y
6,"6-комн. кв., 145 м², 10/22 этаж",,Домодедовская,4 минуты на транспорте,Москва,ЮАО,р-н Орехово-Борисово Северное,Борисовский проезд,1К3,34 500 000 ₽,https://www.cian.ru/sale/flat/288644905/,1986,145.0,93.0,10.0,10,22,Вторичка,Панельный,1 раздельный,"2,6 м",-1,y
6,"6-комн. кв., 271 м², 17/17 этаж",,Тульская,17 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,184 899 999 ₽,https://www.cian.ru/sale/flat/260818866/,2016,271.0,121.0,19.0,17,17,Вторичка,Монолитный,4 совмещенных,-1,-1,y
6,"6-комн. кв., 280 м², 17/19 этаж",,Тульская,11 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,206 000 000 ₽,https://www.cian.ru/sale/flat/270403085/,2017,280.0,-1,-1,17,19,Вторичка Пентхаус,Монолитный,"3 совмещенных, 1 раздельный",-1,-1,y
6,"6-комн. кв., 183 м², 12/14 этаж",,Коломенская,18 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Нагатинская улица,15К3,62 220 000 ₽,https://www.cian.ru/sale/flat/288232972/,1994,183.0,-1,30.0,12,14,Вторичка,Панельный,2 совмещенных,"2,7 м",-1,y
6,"6-комн. кв., 140 м², 18/19 этаж",,Коломенская,6 минут на транспорте,Москва,ЮАО,р-н Нагатинский затон,Коломенская улица,12к1,55 000 000 ₽,https://www.cian.ru/sale/flat/287509436/,2016,140.0,74.0,9.0,18,19,Вторичка,-1,"1 совмещенный, 1 раздельный","2,8 м",-1,y
6,"6-комн. кв., 187,2 м², 16/20 этаж",,Технопарк,12 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,12к3,110 000 000 ₽,https://www.cian.ru/sale/flat/288654003/,2022,187.0,96.0,12.0,16,20,Вторичка,Монолитный,2 раздельных,"2,8 м",-1,y
6,"6-комн. кв., 282 м², 18/18 этаж",,Тульская,17 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,185 000 000 ₽,https://www.cian.ru/sale/flat/285495576/,2016,282.0,113.0,48.0,18,18,Вторичка Пентхаус,Монолитный,3 совмещенных,-1,-1,y
6,"6-комн. кв., 271 м², 17/17 этаж",,Шаболовская,12 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к4,184 900 000 ₽,https://www.cian.ru/sale/flat/271731212/,2017,271.0,-1,-1,17,17,Вторичка Пентхаус,Монолитный,-1,4 м,-1,y
6,"6-комн. апарт., 330,4 м², 1/21 этаж",,Коломенская,7 минут пешком,Москва,ЮАО,р-н Нагатинский затон,Нагатинская набережная,32к1,72 680 000 ₽,https://www.cian.ru/sale/flat/284464615/,2009,330.0,285.0,40.0,1,21,Вторичка Апартаменты,Монолитный,-1,-1,-1,y
6,"6-комн. кв., 282 м², 17/17 этаж",,Шаболовская,14 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к3,184 900 000 ₽,https://www.cian.ru/sale/flat/284942538/,2017,282.0,-1,20.0,17,17,Вторичка Пентхаус,Монолитный,4 раздельных,"5,5 м",-1,y
6,"6-комн. кв., 274 м², 17/18 этаж",,Шаболовская,15 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,185 000 000 ₽,https://www.cian.ru/sale/flat/287573327/,2016,274.0,-1,-1,17,18,Вторичка Пентхаус,Монолитный,4 совмещенных,"5,5 м",-1,y
6,"6-комн. кв., 222,2 м², 18/32 этаж",,Павелецкая,10 минут пешком,Москва,ЮАО,р-н Даниловский,Летниковская улица,11/10С22,105 000 000 ₽,https://www.cian.ru/sale/flat/287846717/,2025,222.0,138.0,20.0,18,32,Новостройка,Монолитный,4 совмещенных,"3,2 м",-1,y
6,"6-комн. кв., 382 м², 17/17 этаж",,Шаболовская,3 минуты на транспорте,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,185 000 000 ₽,https://www.cian.ru/sale/flat/288369033/,2017,382.0,250.0,19.0,17,17,Вторичка,Монолитный,"1 совмещенный, 1 раздельный",-1,-1,y
6,"6-комн. кв., 160,3 м², 7/9 этаж",,Технопарк,14 минут пешком,Москва,ЮАО,р-н Даниловский,Нагатино Ай-Ленд ЖК,,58 780 000 ₽,https://www.cian.ru/sale/flat/287490922/,2023,160.0,125.0,10.0,7,9,Новостройка,Монолитно-кирпичный,-1,3 м,-1,y
6,"6-комн. кв., 200 м², 8/18 этаж",,Царицыно,3 минуты на транспорте,Москва,ЮАО,р-н Бирюлево Восточное,6-я Радиальная улица,вл7к31,35 000 000 ₽,https://www.cian.ru/sale/flat/287957182/,2022,200.0,110.0,19.0,8,18,Новостройка,Монолитный,"3 совмещенных, 1 раздельный",-1,-1,y
6,"6-комн. кв., 282 м², 17/17 этаж",,Тульская,11 минут пешком,Москва,ЮАО,р-н Даниловский,улица Серпуховский Вал,21к1,185 000 000 ₽,https://www.cian.ru/sale/flat/250263027/,2017,282.0,250.0,19.0,17,17,Вторичка Пентхаус,Монолитный,4 совмещенных,4 м,-1,y
6,"6-комн. кв., 184 м², 12/13 этаж",,Технопарк,19 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,10к3,111 000 000 ₽,https://www.cian.ru/sale/flat/289010344/,2022,184.0,-1,45.0,12,13,Вторичка,Монолитный,"2 совмещенных, 2 раздельных",3 м,-1,y
6,ПАНОРАМНЫЕ виды на всю Москву!,"5-комн. кв., 462,4 м², 13/16 этаж",Октябрьская,5 минут пешком,Москва,ЦАО,р-н Якиманка,Якиманский переулок,6,1 261 189 500 ₽,https://www.cian.ru/sale/flat/283201377/,2010,462.0,-1,-1,13,16,Вторичка,Монолитный,4 совмещенных,-1,-1,y
6,"5-комн. кв., 344,5 м², 21/21 этаж",,Электрозаводская,10 минут пешком,Москва,ВАО,р-н Сокольники,проезд Попов,1к2,113 685 000 ₽,https://www.cian.ru/sale/flat/279207545/,2006,344.0,-1,-1,21,21,Вторичка Пентхаус,Монолитный,1 раздельный,-1,-1,y
6,"6-комн. кв., 493 м², 4/4 этаж",,Кропоткинская,6 минут пешком,Москва,ЦАО,р-н Хамовники,1-й Зачатьевский переулок,10,579 600 000 ₽,https://www.cian.ru/sale/flat/287712186/,2002,493.0,422.0,-1,4,4,Вторичка,Монолитный,1 раздельный,-1,-1,y
6,Лучшая цена на пентхаус в Москве!,"5-комн. кв., 388 м², 16/16 этаж",Шаболовская,9 минут пешком,Москва,ЦАО,р-н Якиманка,улица Шаболовка,23к1,109 900 000 ₽,https://www.cian.ru/sale/flat/283992121/,2006,388.0,215.0,30.0,16,16,Вторичка Пентхаус,Монолитный,3 совмещенных,"4,3 м",-1,y
6,Ипотека траншами 30.000 руб./мес,Секция 1 • Сдача корпуса 4 кв. 2023,Калужская,17 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,2С2,94 454 425 ₽,https://www.cian.ru/sale/flat/282523467/,2023,211.0,134.0,15.0,46,47,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
6,"6-комн. кв., 243,2 м², 28/28 этаж",,Новые Черёмушки,15 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,улица Архитектора Власова,8,85 000 000 ₽,https://www.cian.ru/sale/flat/287037847/,2009,243.0,-1,20.0,28,28,Вторичка Пентхаус,-1,4 совмещенных,3 м,-1,y
6,"6-комн. кв., 187 м², 9/9 этаж",,Нагорная,13 минут пешком,Москва,ЮЗАО,р-н Котловка,Нагорная улица,5К4,39 990 000 ₽,https://www.cian.ru/sale/flat/279655592/,2015,187.0,113.0,26.0,9,9,Вторичка,Кирпичный,3 совмещенных,"3,5 м",-1,y
6,"6-комн. кв., 312 м², 4/4 этаж",,Академическая,5 минут на транспорте,Москва,ЮЗАО,р-н Ломоносовский,улица Вавилова,79К1,54 900 000 ₽,https://www.cian.ru/sale/flat/288680682/,1999,312.0,190.0,16.0,4,4,Вторичка,Кирпичный,4 совмещенных,"2,85 м",-1,y
6,"6-комн. кв., 877 м², 5/6 этаж",,Ленинский проспект,12 минут пешком,Москва,ЮЗАО,р-н Гагаринский,Андреевская набережная,1К1,350 000 000 ₽,https://www.cian.ru/sale/flat/271814425/,2004,877.0,-1,20.0,5,6,Вторичка,Монолитный,-1,"3,4 м",-1,y
6,"6-комн. кв., 400 м², 23/23 этаж",,Проспект Вернадского,5 минут на транспорте,Москва,ЮЗАО,р-н Ломоносовский,улица Академика Пилюгина,24К1,252 237 900 ₽,https://www.cian.ru/sale/flat/267968200/,2002,400.0,-1,46.0,23,23,Вторичка,Монолитный,4 совмещенных,3 м,-1,y
6,"6-комн. кв., 408 м², 7/15 этаж",,Новые Черёмушки,12 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Архитектора Власова,22,180 000 000 ₽,https://www.cian.ru/sale/flat/289119694/,1999,408.0,280.0,25.0,7,15,Вторичка,Кирпичный,"1 совмещенный, 4 раздельных",-1,-1,y
6,Лучшее! Свободная продажа!,"6-комн. кв., 136 м², 3/13 этаж",Профсоюзная,15 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,улица Вавилова,81к1,57 000 000 ₽,https://www.cian.ru/sale/flat/268065863/,2011,136.0,-1,-1,3,13,Вторичка,-1,"2 совмещенных, 1 раздельный",-1,-1,y
6,"6-комн. кв., 168,9 м², 15/17 этаж",,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,Новочеремушкинская улица,50К3,50 500 000 ₽,https://www.cian.ru/sale/flat/288321586/,1995,168.0,-1,-1,15,17,Вторичка,Монолитный,2 совмещенных,"2,64 м",-1,y
6,"6-комн. кв., 220 м², 22/23 этаж",,Университет,18 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,83к1,55 000 000 ₽,https://www.cian.ru/sale/flat/281783314/,2013,220.0,-1,20.0,22,23,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
6,"6-комн. кв., 166,6 м², 6/9 этаж",,Бульвар Дмитрия Донского,12 минут пешком,Москва,ЮЗАО,р-н Северное Бутово,Старокачаловская улица,12,38 000 000 ₽,https://www.cian.ru/sale/flat/258606537/,1998,166.0,135.0,11.0,6,9,Вторичка,Кирпичный,3 совмещенных,-1,-1,y
6,"6-комн. кв., 130 м², 16/17 этаж",,Академическая,14 минут пешком,Москва,ЮЗАО,р-н Академический,улица Шверника,11К3,39 900 000 ₽,https://www.cian.ru/sale/flat/287000345/,2000,130.0,-1,10.0,16,17,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
6,"6-комн. кв., 1 167 м², 1/2 этаж",,Ленинский проспект,11 минут пешком,Москва,ЮЗАО,р-н Гагаринский,Андреевская набережная,1с7,291 750 000 ₽,https://www.cian.ru/sale/flat/275397734/,2004,1.0,-1,-1,1,2,Вторичка,Монолитный,3 раздельных,-1,-1,y
6,"6-комн. кв., 876,2 м², 5/5 этаж",,Ленинский проспект,11 минут пешком,Москва,ЮЗАО,р-н Гагаринский,Андреевская набережная,1с8,350 000 000 ₽,https://www.cian.ru/sale/flat/273227621/,-1,876.0,-1,-1,5,5,Вторичка,-1,4 совмещенных,-1,-1,y
6,"6-комн. кв., 356,9 м², 23/26 этаж",,Академическая,18 минут пешком,Москва,ЮЗАО,р-н Гагаринский,улица Губкина,6К1,110 000 000 ₽,https://www.cian.ru/sale/flat/284781502/,2001,356.0,195.0,20.0,23,26,Вторичка,Кирпичный,4 совмещенных,3 м,-1,y
6,"6-комн. кв., 212,4 м², 6/25 этаж",,Чертановская,4 минуты пешком,Москва,ЮЗАО,р-н Зюзино,Балаклавский проспект,18К1,65 000 000 ₽,https://www.cian.ru/sale/flat/286437987/,1999,212.0,172.0,10.0,6,25,Вторичка,-1,3 раздельных,-1,-1,y
6,"6-комн. кв., 360 м², 23/26 этаж",,Ленинский проспект,4 минуты на транспорте,Москва,ЮЗАО,р-н Гагаринский,улица Губкина,6К1,110 000 000 ₽,https://www.cian.ru/sale/flat/280116100/,2001,360.0,200.0,30.0,23,26,Вторичка Пентхаус,Кирпичный,-1,-1,-1,y
6,"6-комн. кв., 231,1 м², 19/25 этаж",,Зюзино,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,82 040 000 ₽,https://www.cian.ru/sale/flat/284746773/,2021,231.0,94.0,68.0,19,25,Вторичка,-1,3 совмещенных,-1,-1,y
6,"6-комн. кв., 150 м², 18/19 этаж",,Академическая,11 минут пешком,Москва,ЮЗАО,р-н Академический,Новочеремушкинская улица,17,125 000 000 ₽,https://www.cian.ru/sale/flat/285285705/,2020,150.0,-1,40.0,18,19,Вторичка,Монолитный,2 совмещенных,6 м,-1,y
6,"6-комн. кв., 407,8 м², 8/15 этаж",,Новые Черёмушки,12 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Архитектора Власова,22,185 000 000 ₽,https://www.cian.ru/sale/flat/274496758/,1999,407.0,250.0,25.0,8,15,Вторичка,Кирпичный,4 совмещенных,-1,-1,y
6,"6-комн. кв., 400 м², 23/23 этаж",,Проспект Вернадского,5 минут на транспорте,Москва,ЮЗАО,р-н Ломоносовский,улица Академика Пилюгина,24К1,242 148 384 ₽,https://www.cian.ru/sale/flat/282788353/,2002,400.0,320.0,-1,23,23,Вторичка,Монолитный,"4 совмещенных, 1 раздельный",-1,-1,y
6,"6-комн. кв., 223 м², 20/21 этаж",,Университет,19 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,83К2,90 000 000 ₽,https://www.cian.ru/sale/flat/289063530/,2013,223.0,200.0,18.0,20,21,Вторичка,Монолитный,2 совмещенных,-1,-1,y
